Frame,Time,X,Y
878,35.12,166.217936,128.768913
879,35.16,166.212069,128.792076
880,35.2,166.217354,128.769689
881,35.24,166.20774,128.836642
882,35.28,166.056247,128.805671
883,35.32,165.933186,128.819502
884,35.36,166.056039,128.803499
885,35.4,165.803539,128.821664
886,35.44,165.633967,128.820363
887,35.48,165.548047,128.896722
888,35.52,165.633647,128.819043
889,35.56,165.580953,128.935215
890,35.6,165.597521,128.934591
891,35.64,165.58859,128.906879
892,35.68,165.597135,128.935034
893,35.72,165.593201,128.848953
894,35.76,165.632245,128.760684
895,35.8,165.722176,128.70594
896,35.84,165.632004,128.759743
897,35.88,165.825526,128.641747
898,35.92,166.035723,128.526532
899,35.96,166.300087,128.488239
900,36,166.300097,128.488142
901,36.04,166.300106,128.488044
902,36.08,166.632713,128.443513
903,36.12,166.84088,128.439155
904,36.16,166.63259,128.442665
905,36.2,167.102791,128.448409
906,36.24,167.757091,128.571722
907,36.28,168.197801,128.694168
908,36.32,167.759699,128.580076
909,36.36,168.652726,128.892112
910,36.4,169.691873,129.348481
911,36.44,170.256033,129.591223
912,36.48,169.697256,129.354402
913,36.52,170.692044,129.859562
914,36.56,171.523537,130.286659
915,36.6,171.888589,130.470528
916,36.64,171.523554,130.291702
917,36.68,172.178937,130.678321
918,36.72,172.635637,130.989844
919,36.76,172.833514,131.10315
920,36.8,172.635642,130.990894
921,36.84,173.04204,131.191532
922,36.88,173.388225,131.357215
923,36.92,173.501025,131.411693
924,36.96,173.387976,131.358136
925,37,173.597144,131.430616
926,37.04,173.551711,131.308906
927,37.08,173.412506,131.164578
928,37.12,173.553219,131.310666
929,37.16,173.24976,131.026224
930,37.2,172.945826,130.886638
931,37.24,172.813938,130.782495
932,37.28,172.946106,130.885919
933,37.32,172.666075,130.701186
934,37.36,172.433206,130.632529
935,37.4,172.321344,130.609761
936,37.44,172.432681,130.633258
937,37.48,172.199218,130.608389
938,37.52,171.992698,130.606522
939,37.56,171.912141,130.65987
940,37.6,171.99223,130.60727
941,37.64,171.784624,130.778771
942,37.68,171.638791,131.074728
943,37.72,171.566648,131.220053
944,37.76,171.638266,131.075626
945,37.8,171.500531,131.367854
946,37.84,171.415936,131.628342
947,37.88,171.389917,131.770824
948,37.92,171.416023,131.62576
949,37.96,171.354879,131.887878
950,38,171.214841,132.108729
951,38.04,171.102401,132.209628
952,38.08,171.213489,132.107295
953,38.12,170.953668,132.307767
954,38.16,170.610621,132.510119
955,38.2,170.424542,132.602132
956,38.24,170.609668,132.511021
957,38.28,170.234514,132.727304
958,38.32,169.845309,132.94948
959,38.36,169.663523,133.046335
960,38.4,169.842561,132.949131
961,38.44,169.509294,133.157438
962,38.48,169.282002,133.361416
963,38.52,169.218305,133.466315
964,38.56,169.281456,133.361392
965,38.6,169.169521,133.564309
966,38.64,169.145547,133.648832
967,38.68,169.150482,133.614715
968,38.72,169.145226,133.650188
969,38.76,169.140114,133.572489
970,38.8,169.057126,133.412527
971,38.84,168.982122,133.302759
972,38.88,169.056795,133.413139
973,38.92,168.918704,133.171644
974,38.96,168.771055,132.884383
975,39,168.727133,132.723757
976,39.04,168.771306,132.885911
977,39.08,168.725772,132.540136
978,39.12,168.819107,132.063727
979,39.16,168.868965,131.792874
980,39.2,168.819137,132.066017
981,39.24,168.928121,131.521537
982,39.28,169.005999,131.034263
983,39.32,169.039829,130.771846
984,39.36,169.004497,131.035638
985,39.4,169.04532,130.513431
986,39.44,169.015624,130.006518
987,39.48,168.996531,129.792495
988,39.52,169.014836,130.006465
989,39.56,168.940286,129.610289
990,39.6,168.850769,129.283708
991,39.64,168.780724,129.147949
992,39.68,168.850219,129.282533
993,39.72,168.694518,129.046906
994,39.76,168.560814,128.912622
995,39.8,168.495366,128.87891
996,39.84,168.560209,128.914938
997,39.88,168.46493,128.854755
998,39.92,168.424847,128.868446
999,39.96,168.446764,128.89092
1000,40,168.446761,128.890872
1001,40.04,168.446758,128.890825
1002,40.08,168.515219,128.974455
1003,40.12,168.558831,129.031517
1004,40.16,168.514884,128.977101
1005,40.2,168.540071,129.073892
1006,40.24,168.324175,129.153378
1007,40.28,168.141076,129.1855
1008,40.32,168.323829,129.155656
1009,40.36,167.921177,129.254912
1010,40.4,167.472879,129.444811
1011,40.44,167.315175,129.524807
1012,40.48,167.472268,129.443697
1013,40.52,167.229138,129.573407
1014,40.56,167.265627,129.660783
1015,40.6,167.376248,129.690151
1016,40.64,167.264835,129.659722
1017,40.68,167.520773,129.723796
1018,40.72,167.774004,129.679113
1019,40.76,167.850715,129.626518
1020,40.8,167.773654,129.681253
1021,40.84,167.856307,129.598196
1022,40.88,167.808372,129.559463
1023,40.92,167.801355,129.561852
1024,40.96,167.80825,129.563527
1025,41,167.808737,129.581369
1026,41.04,167.837315,129.586725
1027,41.08,167.896052,129.581079
1028,41.12,167.837387,129.588116
1029,41.16,167.938145,129.530725
1030,41.2,168.042189,129.500717
1031,41.24,168.06489,129.495681
1032,41.28,168.041869,129.502257
1033,41.32,168.08205,129.477176
1034,41.36,168.081242,129.484702
1035,41.4,168.085179,129.49354
1036,41.44,168.080591,129.485517
1037,41.48,168.079952,129.49874
1038,41.52,167.951819,129.684456
1039,41.56,167.745778,129.848899
1040,41.6,167.947381,129.684375
1041,41.64,167.494241,130.110835
1042,41.68,167.009847,130.722236
1043,41.72,166.740717,131.114897
1044,41.76,166.993464,130.737553
1045,41.8,166.467083,131.521659
1046,41.84,166.056012,132.149675
1047,41.88,165.950014,132.361957
1048,41.92,166.054666,132.152119
1049,41.96,165.880963,132.562016
1050,42,165.886681,132.776043
1051,42.04,165.94961,132.867839
1052,42.08,165.885819,132.778221
1053,42.12,166.045138,132.936841
1054,42.16,166.304995,133.021732
1055,42.2,166.486579,133.038259
1056,42.24,166.300883,133.017987
1057,42.28,166.673873,133.035388
1058,42.32,167.132498,133.068541
1059,42.36,167.536822,133.111693
1060,42.4,167.115404,133.061813
1061,42.44,167.777205,133.156746
1062,42.48,168.573475,133.152524
1063,42.52,168.932047,133.076147
1064,42.56,168.573092,133.149831
1065,42.6,169.258912,133.027158
1066,42.64,169.816083,132.884291
1067,42.68,170.081759,132.841564
1068,42.72,169.815153,132.884457
1069,42.76,170.345616,132.790386
1070,42.8,170.881402,132.682975
1071,42.84,171.131257,132.62383
1072,42.88,170.880833,132.685397
1073,42.92,171.349646,132.55133
1074,42.96,171.79641,132.501481
1075,43,171.981995,132.522515
1076,43.04,171.796036,132.503443
1077,43.08,172.130919,132.512449
1078,43.12,172.417954,132.588325
1079,43.16,172.514811,132.617064
1080,43.2,172.417755,132.587376
1081,43.24,172.62028,132.661531
1082,43.28,172.810645,132.730706
1083,43.32,172.896597,132.772639
1084,43.36,172.810506,132.729628
1085,43.4,172.951198,132.846947
1086,43.44,173.005474,132.98892
1087,43.48,172.989652,133.068912
1088,43.52,173.004979,132.988563
1089,43.56,172.935711,133.116602
1090,43.6,172.773884,133.231572
1091,43.64,172.673082,133.29447
1092,43.68,172.772795,133.231512
1093,43.72,172.564877,133.399204
1094,43.76,172.367928,133.491595
1095,43.8,172.270778,133.480005
1096,43.84,172.367708,133.491865
1097,43.88,172.170715,133.518808
1098,43.92,171.992522,133.463995
1099,43.96,171.851949,133.370925
1100,44,171.851988,133.370891
1101,44.04,171.852027,133.370858
1102,44.08,171.763831,133.240736
1103,44.12,171.758177,133.127451
1104,44.16,171.763447,133.239687
1105,44.2,171.76883,133.040306
1106,44.24,171.796988,132.958217
1107,44.28,171.802748,132.941447
1108,44.32,171.796468,132.957109
1109,44.36,171.788511,132.96091
1110,44.4,171.721607,132.891014
1111,44.44,171.680071,132.837499
1112,44.48,171.721345,132.89123
1113,44.52,171.629437,132.823117
1114,44.56,171.548693,132.833183
1115,44.6,171.510428,132.834225
1116,44.64,171.548356,132.833048
1117,44.68,171.471068,132.801791
1118,44.72,171.411008,132.686529
1119,44.76,171.408436,132.628
1120,44.8,171.410764,132.685644
1121,44.84,171.425795,132.56785
1122,44.88,171.589225,132.483699
1123,44.92,171.683088,132.461094
1124,44.96,171.589214,132.483589
1125,45,171.755859,132.411652
1126,45.04,171.843255,132.328029
1127,45.08,171.850732,132.28909
1128,45.12,171.842819,132.328736
1129,45.16,171.86492,132.229063
1130,45.2,171.894158,132.165795
1131,45.24,171.925494,132.132483
1132,45.28,171.893303,132.164948
1133,45.32,171.963606,132.114593
1134,45.36,172.044299,132.1243
1135,45.4,172.059933,132.116448
1136,45.44,172.044232,132.124298
1137,45.48,172.064874,132.128387
1138,45.52,172.052854,132.1394
1139,45.56,172.03262,132.207898
1140,45.6,172.051826,132.139664
1141,45.64,172.008166,132.311287
1142,45.68,171.953782,132.60015
1143,45.72,171.890037,132.787926
1144,45.76,171.953276,132.599492
1145,45.8,171.82348,132.983828
1146,45.84,171.646422,133.256561
1147,45.88,171.57218,133.368302
1148,45.92,171.645382,133.253936
1149,45.96,171.516043,133.493199
1150,46,171.353031,133.71221
1151,46.04,171.218711,133.778478
1152,46.08,171.352254,133.709114
1153,46.12,171.065584,133.842184
1154,46.16,170.641416,133.882809
1155,46.2,170.409446,133.87183
1156,46.24,170.640485,133.884686
1157,46.28,170.187177,133.889482
1158,46.32,169.845737,133.906768
1159,46.36,169.749308,133.906614
1160,46.4,169.84562,133.904866
1161,46.44,169.682944,133.893541
1162,46.48,169.719859,133.791086
1163,46.52,169.787481,133.690451
1164,46.56,169.719183,133.789402
1165,46.6,169.893985,133.550454
1166,46.64,170.149139,133.263568
1167,46.68,170.283817,133.10814
1168,46.72,170.148805,133.261012
1169,46.76,170.382044,132.928717
1170,46.8,170.603509,132.587943
1171,46.84,170.727317,132.43342
1172,46.88,170.602427,132.586638
1173,46.92,170.816351,132.28439
1174,46.96,171.000587,132.081276
1175,47,171.064903,132.022232
1176,47.04,171.000141,132.08145
1177,47.08,171.153243,131.954634
1178,47.12,171.30288,131.928233
1179,47.16,171.359807,131.95372
1180,47.2,171.302731,131.928161
1181,47.24,171.404348,132.000373
1182,47.28,171.404604,132.131084
1183,47.32,171.399536,132.181969
1184,47.36,171.404409,132.132392
1185,47.4,171.395975,132.220974
1186,47.44,171.417681,132.36153
1187,47.48,171.432812,132.491076
1188,47.52,171.417443,132.362244
1189,47.56,171.45956,132.593619
1190,47.6,171.454389,132.636216
1191,47.64,171.448739,132.628718
1192,47.68,171.454415,132.635854
1193,47.72,171.433724,132.648733
1194,47.76,171.420434,132.6946
1195,47.8,171.451536,132.71907
1196,47.84,171.420101,132.695987
1197,47.88,171.489412,132.734056
1198,47.92,171.62331,132.75763
1199,47.96,171.749536,132.757721
1200,48,171.749539,132.757828
1201,48.04,171.749543,132.757934
1202,48.08,171.847378,132.724969
1203,48.12,171.89324,132.726718
1204,48.16,171.84668,132.725684
1205,48.2,171.964128,132.70801
1206,48.24,172.107224,132.733784
1207,48.28,172.197238,132.741532
1208,48.32,172.106414,132.734656
1209,48.36,172.261313,132.754908
1210,48.4,172.346239,132.770813
1211,48.44,172.373737,132.768677
1212,48.48,172.346028,132.772432
1213,48.52,172.388045,132.760596
1214,48.56,172.357658,132.657528
1215,48.6,172.333052,132.553564
1216,48.64,172.357035,132.659561
1217,48.68,172.298239,132.456684
1218,48.72,172.235614,132.323413
1219,48.76,172.222119,132.306765
1220,48.8,172.235222,132.324181
1221,48.84,172.210516,132.334926
1222,48.88,172.193096,132.442601
1223,48.92,172.192284,132.554506
1224,48.96,172.192089,132.443349
1225,49,172.209581,132.639848
1226,49.04,172.314635,132.769713
1227,49.08,172.383326,132.854363
1228,49.12,172.313956,132.770144
1229,49.16,172.468221,132.927962
1230,49.2,172.587117,133.082545
1231,49.24,172.611845,133.113617
1232,49.28,172.58675,133.081371
1233,49.32,172.59074,133.143878
1234,49.36,172.372125,133.155787
1235,49.4,172.102862,133.162906
1236,49.44,172.371232,133.15412
1237,49.48,171.735485,133.304289
1238,49.52,170.79136,133.616793
1239,49.56,170.246427,133.849881
1240,49.6,170.784877,133.61745
1241,49.64,169.6962,134.199179
1242,49.68,168.644186,134.96958
1243,49.72,168.157425,135.329027
1244,49.76,168.637856,134.974652
1245,49.8,167.719566,135.688413
1246,49.84,167.01688,136.193235
1247,49.88,166.719241,136.314729
1248,49.92,167.015364,136.194395
1249,49.96,166.486092,136.41695
1250,50,166.083931,136.428233
1251,50.04,165.968863,136.373865
1252,50.08,166.083596,136.429685
1253,50.12,165.905155,136.242449
1254,50.16,165.858979,135.89876
1255,50.2,165.884929,135.730417
1256,50.24,165.859143,135.900007
1257,50.28,165.97073,135.493933
1258,50.32,166.191628,134.910828
1259,50.36,166.309754,134.629641
1260,50.4,166.190813,134.916521
1261,50.44,166.448554,134.281524
1262,50.48,166.802278,133.49109
1263,50.52,166.968501,133.109921
1264,50.56,166.801107,133.495478
1265,50.6,167.17357,132.641219
1266,50.64,167.516353,131.798529
1267,50.68,167.67707,131.431511
1268,50.72,167.51511,131.799493
1269,50.76,167.815603,130.999392
1270,50.8,167.9863,130.247458
1271,50.84,168.079907,129.833127
1272,50.88,167.986375,130.252241
1273,50.92,168.118343,129.418222
1274,50.96,168.26415,128.510128
1275,51,168.333848,128.081357
1276,51.04,168.262917,128.512237
1277,51.08,168.419826,127.591747
1278,51.12,168.533318,126.913638
1279,51.16,168.6079,126.674195
1280,51.2,168.533613,126.917419
1281,51.24,168.652691,126.466055
1282,51.28,168.685764,126.074268
1283,51.32,168.694529,125.950245
1284,51.36,168.686171,126.073752
1285,51.4,168.7,125.744676
1286,51.44,168.705251,125.477367
1287,51.48,168.702543,125.361143
1288,51.52,168.706134,125.476686
1289,51.56,168.71254,125.24873
1290,51.6,168.720988,125.09691
1291,51.64,168.72422,125.029073
1292,51.68,168.720373,125.09661
1293,51.72,168.72156,124.982315
1294,51.76,168.734237,124.907712
1295,51.8,168.705893,124.91856
1296,51.84,168.734126,124.908328
1297,51.88,168.681108,124.887346
1298,51.92,168.651066,124.868099
1299,51.96,168.8316,124.928011
1300,52,168.831589,124.928236
1301,52.04,168.831578,124.928462
1302,52.08,169.107822,124.992639
1303,52.12,169.135897,125.035673
1304,52.16,169.107961,124.987804
1305,52.2,169.11342,125.054085
1306,52.24,168.872656,125.088585
1307,52.28,168.7095,125.090211
1308,52.32,168.873516,125.086142
1309,52.36,168.559148,125.111039
1310,52.4,168.367086,125.145833
1311,52.44,168.340532,125.172007
1312,52.48,168.366914,125.144831
1313,52.52,168.412504,125.200666
1314,52.56,168.684293,125.304199
1315,52.6,168.790735,125.322085
1316,52.64,168.684142,125.304486
1317,52.68,168.854964,125.327872
1318,52.72,168.798099,125.286528
1319,52.76,168.778797,125.266596
1320,52.8,168.798034,125.288737
1321,52.84,168.760752,125.266836
1322,52.88,168.763952,125.293251
1323,52.92,168.797682,125.318921
1324,52.96,168.76372,125.294631
1325,53,168.837563,125.316563
1326,53.04,168.867925,125.367823
1327,53.08,168.839355,125.395026
1328,53.12,168.868046,125.367839
1329,53.16,168.799208,125.425164
1330,53.2,168.606602,125.437302
1331,53.24,168.493387,125.424554
1332,53.28,168.6071,125.439051
1333,53.32,168.41936,125.422502
1334,53.36,168.34217,125.464666
1335,53.4,168.365463,125.449682
1336,53.44,168.342369,125.46293
1337,53.48,168.385243,125.462131
1338,53.52,168.332161,125.477948
1339,53.56,168.303864,125.482994
1340,53.6,168.331693,125.476463
1341,53.64,168.243235,125.529618
1342,53.68,168.184284,125.531184
1343,53.72,168.207939,125.542699
1344,53.76,168.184034,125.529631
1345,53.8,168.234307,125.544546
1346,53.84,168.256213,125.550665
1347,53.88,168.237754,125.485396
1348,53.92,168.256299,125.54993
1349,53.96,168.242692,125.451891
1350,54,168.240501,125.451629
1351,54.04,168.255721,125.439926
1352,54.08,168.240227,125.451268
1353,54.12,168.275292,125.454203
1354,54.16,168.318544,125.422578
1355,54.2,168.317594,125.399972
1356,54.24,168.318476,125.424271
1357,54.28,168.312564,125.376105
1358,54.32,168.326732,125.360476
1359,54.36,168.348347,125.348356
1360,54.4,168.32728,125.359802
1361,54.44,168.375869,125.324862
1362,54.48,168.398724,125.315369
1363,54.52,168.417681,125.306144
1364,54.56,168.39872,125.31593
1365,54.6,168.435153,125.31793
1366,54.64,168.492886,125.276751
1367,54.68,168.528489,125.25506
1368,54.72,168.492893,125.275473
1369,54.76,168.567419,125.210723
1370,54.8,168.645975,125.214468
1371,54.84,168.688326,125.200578
1372,54.88,168.646244,125.212849
1373,54.92,168.708454,125.198863
1374,54.96,168.706467,125.215626
1375,55,168.721344,125.209272
1376,55.04,168.705976,125.216221
1377,55.08,168.723359,125.206465
1378,55.12,168.750758,125.228668
1379,55.16,168.762951,125.24421
1380,55.2,168.750353,125.22662
1381,55.24,168.780617,125.270561
1382,55.28,168.905153,125.520029
1383,55.32,169.005586,125.76212
1384,55.36,168.905521,125.516189
1385,55.4,169.12034,126.013818
1386,55.44,169.249,126.54273
1387,55.48,169.272666,126.631427
1388,55.52,169.248865,126.542203
1389,55.56,169.274977,126.640931
1390,55.6,169.287201,126.587386
1391,55.64,169.293557,126.587084
1392,55.68,169.286859,126.585803
1393,55.72,169.294717,126.559137
1394,55.76,169.320826,126.49922
1395,55.8,169.33655,126.44362
1396,55.84,169.320689,126.497404
1397,55.88,169.341162,126.351446
1398,55.92,169.257808,126.124684
1399,55.96,169.096711,125.935954
1400,56,169.096696,125.936013
1401,56.04,169.096681,125.936071
1402,56.08,168.915819,125.76775
1403,56.12,168.836714,125.676113
1404,56.16,168.916128,125.764952
1405,56.2,168.729207,125.567976
1406,56.24,168.552424,125.40599
1407,56.28,168.463479,125.326068
1408,56.32,168.552821,125.404495
1409,56.36,168.379162,125.26245
1410,56.4,168.215603,125.113969
1411,56.44,168.156755,125.06189
1412,56.48,168.215906,125.110135
1413,56.52,168.095926,124.964574
1414,56.56,168.130069,124.844338
1415,56.6,168.186363,124.838038
1416,56.64,168.130065,124.845195
1417,56.68,168.291137,124.787791
1418,56.72,168.532795,124.79228
1419,56.76,168.743041,124.842397
1420,56.8,168.53258,124.794932
1421,56.84,169.014714,124.943909
1422,56.88,169.760723,125.22545
1423,56.92,170.215783,125.478712
1424,56.96,169.76274,125.239739
1425,57,170.562181,125.710955
1426,57.04,171.314956,126.182865
1427,57.08,171.680892,126.412121
1428,57.12,171.31378,126.184467
1429,57.16,171.980035,126.680309
1430,57.2,172.516667,127.044374
1431,57.24,172.737017,127.212691
1432,57.28,172.517111,127.044178
1433,57.32,172.941096,127.353648
1434,57.36,173.289309,127.603301
1435,57.4,173.435738,127.697706
1436,57.44,173.288797,127.605614
1437,57.48,173.598271,127.810165
1438,57.52,173.904068,127.959568
1439,57.56,174.047877,128.047745
1440,57.6,173.904393,127.961346
1441,57.64,174.209134,128.118754
1442,57.68,174.444166,128.313735
1443,57.72,174.489859,128.397415
1444,57.76,174.44423,128.313395
1445,57.8,174.465082,128.432988
1446,57.84,174.249323,128.450131
1447,57.88,174.095593,128.467436
1448,57.92,174.248848,128.452243
1449,57.96,173.940949,128.503887
1450,58,173.715295,128.586232
1451,58.04,173.650373,128.589164
1452,58.08,173.714903,128.58763
1453,58.12,173.629887,128.564228
1454,58.16,173.620493,128.599361
1455,58.2,173.628898,128.648837
1456,58.24,173.620548,128.600253
1457,58.28,173.621844,128.674381
1458,58.32,173.55516,128.607746
1459,58.36,173.521548,128.565186
1460,58.4,173.554804,128.608104
1461,58.44,173.506396,128.536841
1462,58.48,173.545466,128.591016
1463,58.52,173.586608,128.646386
1464,58.56,173.545207,128.593727
1465,58.6,173.632493,128.715028
1466,58.64,173.696359,128.742273
1467,58.68,173.715309,128.71027
1468,58.72,173.695823,128.742088
1469,58.76,173.727831,128.726032
1470,58.8,173.716397,128.808284
1471,58.84,173.708026,128.85208
1472,58.88,173.716345,128.807731
1473,58.92,173.718566,128.829053
1474,58.96,173.654244,128.771515
1475,59,173.600369,128.767815
1476,59.04,173.654013,128.772694
1477,59.08,173.591197,128.805959
1478,59.12,173.630591,128.898515
1479,59.16,173.647401,128.933557
1480,59.2,173.630691,128.899979
1481,59.24,173.667403,128.935577
1482,59.28,173.666297,128.907323
1483,59.32,173.678303,128.894502
1484,59.36,173.66633,128.907194
1485,59.4,173.706839,128.868149
1486,59.44,173.733239,128.877072
1487,59.48,173.73491,128.837958
1488,59.52,173.733067,128.877758
1489,59.56,173.70813,128.836586
1490,59.6,173.696596,128.826441
1491,59.64,173.693443,128.86246
1492,59.68,173.696274,128.826499
1493,59.72,173.711532,128.894084
1494,59.76,173.724426,128.918109
1495,59.8,173.731464,128.90911
1496,59.84,173.72432,128.917665
1497,59.88,173.721891,128.880725
1498,59.92,173.680321,128.863857
1499,59.96,173.650142,128.898914
1500,60,173.650157,128.899022
1501,60.04,173.650172,128.899129
1502,60.08,173.548749,128.911481
1503,60.12,173.452939,128.902961
1504,60.16,173.548342,128.91088
1505,60.2,173.348907,128.882232
1506,60.24,173.140979,128.842066
1507,60.28,173.053612,128.848689
1508,60.32,173.140921,128.841025
1509,60.36,172.967069,128.834578
1510,60.4,172.849367,128.821682
1511,60.44,172.810537,128.827764
1512,60.48,172.849384,128.820539
1513,60.52,172.806546,128.820583
1514,60.56,172.790707,128.826231
1515,60.6,172.787413,128.830325
1516,60.64,172.790584,128.825388
1517,60.68,172.781345,128.840694
1518,60.72,172.781445,128.912904
1519,60.76,172.784598,128.981024
1520,60.8,172.781264,128.913742
1521,60.84,172.826239,129.103041
1522,60.88,172.884148,129.482041
1523,60.92,172.892699,129.650097
1524,60.96,172.883922,129.482559
1525,61,172.898281,129.753231
1526,61.04,172.925506,129.890894
1527,61.08,172.946458,129.941041
1528,61.12,172.925194,129.891364
1529,61.16,172.952361,129.946398
1530,61.2,172.982519,129.941552
1531,61.24,173.001282,129.926626
1532,61.28,172.982395,129.941406
1533,61.32,172.997521,129.894658
1534,61.36,173.01206,129.787342
1535,61.4,173.025162,129.710064
1536,61.44,173.012049,129.786364
1537,61.48,173.038419,129.623152
1538,61.52,173.020877,129.373678
1539,61.56,173.005426,129.245257
1540,61.6,173.02031,129.373004
1541,61.64,172.992349,129.145914
1542,61.68,172.939853,128.921907
1543,61.72,172.90871,128.81683
1544,61.76,172.940078,128.92128
1545,61.8,172.863126,128.685463
1546,61.84,172.728697,128.427661
1547,61.88,172.664091,128.27554
1548,61.92,172.729246,128.426292
1549,61.96,172.575595,128.117094
1550,62,172.438434,127.827597
1551,62.04,172.328737,127.648862
1552,62.08,172.437947,127.827498
1553,62.12,172.244121,127.493091
1554,62.16,172.066705,127.092977
1555,62.2,171.969853,126.925299
1556,62.24,172.065879,127.095001
1557,62.28,171.887726,126.773297
1558,62.32,171.636737,126.402091
1559,62.36,171.528528,126.236099
1560,62.4,171.636174,126.405378
1561,62.44,171.392199,126.044033
1562,62.48,171.112225,125.742445
1563,62.52,170.984671,125.601351
1564,62.56,171.112397,125.746368
1565,62.6,170.818511,125.464
1566,62.64,170.507707,125.16507
1567,62.68,170.362139,125.059268
1568,62.72,170.507733,125.169992
1569,62.76,170.229708,124.96676
1570,62.8,170.091747,124.930161
1571,62.84,170.161445,124.988669
1572,62.88,170.090812,124.929153
1573,62.92,170.272515,125.105708
1574,62.96,170.642429,125.40885
1575,63,170.862733,125.622803
1576,63.04,170.641003,125.408561
1577,63.08,171.065676,125.821441
1578,63.12,171.502956,126.257704
1579,63.16,171.696546,126.508561
1580,63.2,171.503455,126.258265
1581,63.24,171.944974,126.796502
1582,63.28,172.224011,127.300726
1583,63.32,172.252517,127.499869
1584,63.36,172.223148,127.303583
1585,63.4,172.223643,127.661773
1586,63.44,172.055871,127.9012
1587,63.48,171.956363,127.980024
1588,63.52,172.055817,127.903943
1589,63.56,171.861314,128.027425
1590,63.6,171.71203,128.005303
1591,63.64,171.658891,127.966525
1592,63.68,171.712103,128.006459
1593,63.72,171.580697,127.876752
1594,63.76,171.431519,127.562294
1595,63.8,171.356358,127.389462
1596,63.84,171.430688,127.561649
1597,63.88,171.224045,127.169119
1598,63.92,170.995912,126.784304
1599,63.96,170.757343,126.434174
1600,64,170.757347,126.434251
1601,64.04,170.75735,126.434327
1602,64.08,170.542763,126.12317
1603,64.12,170.456187,125.97104
1604,64.16,170.542464,126.125933
1605,64.2,170.367524,125.838018
1606,64.24,170.211438,125.598056
1607,64.28,170.130985,125.532799
1608,64.32,170.211317,125.601391
1609,64.36,170.0585,125.438773
1610,64.4,169.947687,125.349038
1611,64.44,169.937679,125.349632
1612,64.48,169.94766,125.350365
1613,64.52,169.922107,125.353112
1614,64.56,169.919254,125.383665
1615,64.6,169.906626,125.431073
1616,64.64,169.919808,125.384116
1617,64.68,169.89979,125.454167
1618,64.72,169.910562,125.524381
1619,64.76,169.911683,125.52066
1620,64.8,169.91019,125.523501
1621,64.84,169.936915,125.534082
1622,64.88,169.986605,125.602344
1623,64.92,170.027815,125.607621
1624,64.96,169.9862,125.604153
1625,65,170.097007,125.612318
1626,65.04,170.274813,125.607632
1627,65.08,170.329798,125.603907
1628,65.12,170.274783,125.611282
1629,65.16,170.361044,125.582396
1630,65.2,170.366519,125.510595
1631,65.24,170.327111,125.518185
1632,65.28,170.366547,125.51348
1633,65.32,170.311263,125.491806
1634,65.36,170.315997,125.470544
1635,65.4,170.328932,125.465406
1636,65.44,170.316177,125.471417
1637,65.48,170.340634,125.442892
1638,65.52,170.375619,125.484376
1639,65.56,170.379371,125.516405
1640,65.6,170.375347,125.486231
1641,65.64,170.380318,125.514266
1642,65.68,170.383999,125.524864
1643,65.72,170.384132,125.533197
1644,65.76,170.383842,125.525478
1645,65.8,170.389212,125.523773
1646,65.84,170.418112,125.530018
1647,65.88,170.449643,125.536646
1648,65.92,170.417766,125.530414
1649,65.96,170.466471,125.537206
1650,66,170.50451,125.548221
1651,66.04,170.496968,125.558808
1652,66.08,170.504547,125.55039
1653,66.12,170.485958,125.55823
1654,66.16,170.47823,125.551253
1655,66.2,170.483288,125.559772
1656,66.24,170.478043,125.552717
1657,66.28,170.506495,125.53647
1658,66.32,170.555834,125.593466
1659,66.36,170.553447,125.592008
1660,66.4,170.555749,125.595026
1661,66.44,170.566985,125.590863
1662,66.48,170.570172,125.61965
1663,66.52,170.58363,125.636966
1664,66.56,170.570257,125.620301
1665,66.6,170.591832,125.682339
1666,66.64,170.604375,125.907911
1667,66.68,170.613851,126.0482
1668,66.72,170.604226,125.905726
1669,66.76,170.615926,126.198347
1670,66.8,170.576949,126.365885
1671,66.84,170.539837,126.39654
1672,66.88,170.576572,126.365072
1673,66.92,170.501826,126.402913
1674,66.96,170.439159,126.414789
1675,67,170.43262,126.398727
1676,67.04,170.438815,126.41473
1677,67.08,170.421532,126.36804
1678,67.12,170.426523,126.315749
1679,67.16,170.442127,126.258622
1680,67.2,170.426829,126.31664
1681,67.24,170.434934,126.206193
1682,67.28,170.387518,126.143064
1683,67.32,170.385031,126.147476
1684,67.36,170.387182,126.143907
1685,67.4,170.393184,126.18661
1686,67.44,170.396903,126.313683
1687,67.48,170.406739,126.398561
1688,67.52,170.396209,126.315161
1689,67.56,170.400099,126.438046
1690,67.6,170.359604,126.422491
1691,67.64,170.33414,126.384963
1692,67.68,170.359566,126.423578
1693,67.72,170.326257,126.337638
1694,67.76,170.329874,126.254149
1695,67.8,170.340602,126.208131
1696,67.84,170.32944,126.255971
1697,67.88,170.343253,126.151097
1698,67.92,170.350731,126.053093
1699,67.96,170.37886,125.999208
1700,68,170.378859,125.99919
1701,68.04,170.378859,125.999171
1702,68.08,170.418554,126.026883
1703,68.12,170.423863,126.038887
1704,68.16,170.418144,126.027685
1705,68.2,170.456406,126.108769
1706,68.24,170.522427,126.275845
1707,68.28,170.569979,126.340836
1708,68.32,170.522167,126.277108
1709,68.36,170.603375,126.381232
1710,68.4,170.637579,126.393338
1711,68.44,170.630957,126.32652
